Year,Continent,Average_CPI,Total_Deaths,Note
1949,Europe,25.56736016,15580
1951,Europe,26.4835632,255
1952,Europe,27.16125622,4062
1953,Europe,27.37862013,2637
1954,Europe,27.79133549,563
1955,Europe,28.14333064,8
1956,Europe,28.78612368,68
1957,Europe,36,103
1958,Europe,36.62886186,35
1960,Europe,37.1078389,12
1961,Europe,37.95391084,209
1962,Europe,38.05858851,823
1963,Europe,38.07210315,2999
1965,Europe,39.03125955,266
1966,Europe,39.69958343,247
1967,Europe,40.6768492,495
1968,Europe,41.61553271,358
1969,Europe,42.28647681,40
1970,Europe,43.0794303,731
1971,Europe,43.59934393,422
1972,Europe,43.62335136,92
1973,Europe,44.32137646,568
1974,Europe,45.26849625,39
1975,Europe,45.5603036,100
1976,Europe,46.54398372,1028
1977,Europe,47.29972881,1756
1978,Europe,47.91514702,63
1979,Europe,48.45999077,261
1980,Europe,49.21882016,4765
1981,Europe,50.13270143,157
1982,Europe,51.07406384,120
1983,Europe,51.90614871,173
1984,Europe,52.85862689,531
1985,Europe,53.03869673,633
1986,Europe,53.17116302,59
1987,Europe,53.34323478,1379
1988,Europe,53.36577124,25110
1989,Europe,54.05506048,456
1990,Europe,54.50753081,373
1991,Europe,54.7567829,558
1992,Europe,55.17263939,152
1993,Europe,55.93495484,542
1994,Europe,56.18534974,396
1995,Europe,57.14488825,2758
1996,Europe,57.55634114,171
1997,Europe,58.28767985,431
1998,Europe,59.14648094,617
1999,Europe,59.85326941,970
2000,Europe,60.76280438,664
2001,Europe,61.53299196,1333
2002,Europe,62.26748898,1057
2003,Europe,65,72298
2004,Europe,65.00816847,166
2005,Europe,65.20901044,2099
2006,Europe,65.43244226,3513
2007,Europe,65.70345193,817
2008,Europe,66.69719312,262
2009,Europe,66.93878304,769
2010,Europe,67.32114425,56472
2011,Europe,67.67997172,88
2012,Europe,73,1294
2013,Europe,73.79074059,896
2014,Europe,74.61663025,273
2015,Europe,74.85349644,3856
2016,Europe,75.6390699,415
2017,Europe,75.92150334,331
2018,Europe,75,398
2019,Europe,75.9319566,2757
2020,Europe,76.60431347,6464
2021,Europe,77.15610914,4
1918,Oceania,7,6700
1929,Oceania,7.519316222,17
1931,Oceania,8.168791698,506
1937,Oceania,8.665813509,506
1938,Oceania,9.598508095,21
1939,Oceania,10.13188888,74
1941,Oceania,10.24930325,6
1944,Oceania,10.54006179,49
1948,Oceania,10.99368485,2
1951,Oceania,11.79201188,6102
1952,Oceania,12.81697841,23
1953,Oceania,13.23817681,150
1955,Oceania,13.54930571,71
1956,Oceania,13.9644653,200
1959,Oceania,14.83828797,1
1961,Oceania,18,2
1962,Oceania,18.84486907,6
1964,Oceania,19.76238836,251
1965,Oceania,20.0075127,2
1966,Oceania,20.66393991,103
1967,Oceania,21.42213684,674
1968,Oceania,21.85095448,66
1970,Oceania,22.59237564,28
1971,Oceania,23.54600026,130
1972,Oceania,24.088818,19
1973,Oceania,24.41259854,74
1974,Oceania,25.08734793,90
1975,Oceania,25.57716525,200
